listing_id,listing_url,price,district,neighborhood,is_in_complex,scraped_at
7354,https://www.hepsiemlak.com/istanbul-sariyer-maslak-satilik/residence/2608-7354,35000000,Sarıyer,Maslak Mah.,True,2026-05-20 01:55:37.387193
17569,https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-satilik/residence/9636-17569,82500000,Beşiktaş,Dikilitaş Mah.,True,2026-05-20 01:55:37.398965
57339,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57339,140000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.411258
57318,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57318,185000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.422438
57329,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57329,119000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.433246
57305,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57305,283000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.444192
624,https://www.hepsiemlak.com/istanbul-esenyurt-akevler-satilik/residence/109839-624,2350000,Esenyurt,Akevler Mah.,True,2026-05-20 01:55:37.455148
57300,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57300,157500000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.466478
57301,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57301,215000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.477582
57217,https://www.hepsiemlak.com/istanbul-sisli-esentepe-satilik/residence/8525-57217,42000000,Şişli,Esentepe Mah.,True,2026-05-20 01:55:37.493863
57292,https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-satilik/residence/8525-57292,127500000,Beşiktaş,Nisbetiye Mah.,True,2026-05-20 01:55:37.510710
57307,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57307,210000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.522154
57309,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57309,98000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.533067
57310,https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-satilik/residence/8525-57310,123750000,Beşiktaş,Nisbetiye Mah.,True,2026-05-20 01:55:37.544053
57313,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57313,123000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.555139
57330,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57330,118000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.565919
57340,https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-satilik/residence/8525-57340,85000000,Beşiktaş,Nisbetiye Mah.,True,2026-05-20 01:55:37.576473
57337,https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-satilik/residence/8525-57337,102000000,Beşiktaş,Nisbetiye Mah.,True,2026-05-20 01:55:37.587777
57291,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57291,140000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.598471
57137,https://www.hepsiemlak.com/istanbul-bahcelievler-yenibosna-merkez-satilik/residence/8525-57137,8300000,Bahçelievler,Yenibosna Merkez Mah.,True,2026-05-20 01:55:37.609096
57124,https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-satilik/residence/8525-57124,280000000,Şişli,Mecidiyeköy Mah.,True,2026-05-20 01:55:37.619881
57142,https://www.hepsiemlak.com/istanbul-eyupsultan-5-levent-satilik/residence/8525-57142,11500000,Eyüpsultan,5. Levent Mah.,True,2026-05-20 01:55:37.630550
57345,https://www.hepsiemlak.com/istanbul-sisli-esentepe-satilik/residence/8525-57345,67500000,Şişli,Esentepe Mah.,True,2026-05-20 01:55:37.641562
57344,https://www.hepsiemlak.com/istanbul-besiktas-levazim-satilik/residence/8525-57344,103000000,Beşiktaş,Levazım Mah.,True,2026-05-20 01:55:37.652552
